store_name,store_address,store_address_fix1,store_address_fix2,store_address_final,address2
마곡나루역  ,서울특별시 강서구 마곡중앙로 161-17 (마곡동)02-3662-3504,서울특별시 강서구 마곡중앙로 161-17 ,서울특별시 강서구 마곡중앙로 161-17 ,서울특별시 강서구 마곡중앙로 161-17 ,서울특별시강서구마곡중앙로161-17
마곡GMG  ,"서울특별시 강서구 마곡중앙6로 16 (마곡동) 117,118,119,120호02-2659-3404",서울특별시 강서구 마곡중앙6로 16 ,서울특별시 강서구 마곡중앙6로 16 ,서울특별시 강서구 마곡중앙6로 16 ,서울특별시강서구마곡중앙6로16
가양역  ,서울특별시 강서구 양천로 476 (등촌동)02-3661-3418,서울특별시 강서구 양천로 476 ,서울특별시 강서구 양천로 476 ,서울특별시 강서구 양천로 476 ,서울특별시강서구양천로476
화곡DT  ,서울특별시 강서구 등촌로 57 (화곡동)02-2648-3257,서울특별시 강서구 등촌로 57 ,서울특별시 강서구 등촌로 57 ,서울특별시 강서구 등촌로 57 ,서울특별시강서구등촌로57
양천향교역  ,서울특별시 강서구 강서로 463 (마곡동)02-2658-3312,서울특별시 강서구 강서로 463 ,서울특별시 강서구 강서로 463 ,서울특별시 강서구 강서로 463 ,서울특별시강서구강서로463
화곡동  ,서울특별시 강서구 화곡로 142(화곡동)02-758-8881,서울특별시 강서구 화곡로 142,서울특별시 강서구 화곡로 142,서울특별시 강서구 화곡로 142,서울특별시강서구화곡로142
등촌  ,서울특별시 강서구 공항대로 329 (등촌동)02-758-8883,서울특별시 강서구 공항대로 329 ,서울특별시 강서구 공항대로 329 ,서울특별시 강서구 공항대로 329 ,서울특별시강서구공항대로329
염창역  ,서울특별시 강서구 공항대로 627 (염창동)02-758-8694,서울특별시 강서구 공항대로 627 ,서울특별시 강서구 공항대로 627 ,서울특별시 강서구 공항대로 627 ,서울특별시강서구공항대로627
발산역  ,서울특별시 강서구 강서로 388 (등촌동) 그랜드마트02-758-8720,서울특별시 강서구 강서로 388 ,서울특별시 강서구 강서로 388 ,서울특별시 강서구 강서로 388 ,서울특별시강서구강서로388
가양이마트  ,"서울특별시 강서구 양천로 559, 가양이마트 1층 (가양동)02-758-8070","서울특별시 강서구 양천로 559, 가양이마트 1층 ","서울특별시 강서구 양천로 559, 가양이마트 1층 ","서울특별시 강서구 양천로 559, 가양이마트 1층 ","서울특별시강서구양천로559,가양이마트1층"
까치산역  ,서울특별시 강서구 강서로13길 3 (화곡동)02-758-8538,서울특별시 강서구 강서로13길 3 ,서울특별시 강서구 강서로13길 3 ,서울특별시 강서구 강서로13길 3 ,서울특별시강서구강서로13길3
낙성대역  ,서울특별시 관악구 남부순환로 1908 (봉천동)02-882-3794,서울특별시 관악구 남부순환로 1908 ,서울특별시 관악구 남부순환로 1908 ,서울특별시 관악구 남부순환로 1908 ,서울특별시관악구남부순환로1908
관악서울대입구R  ,서울특별시 관악구 관악로 158 (봉천동)02-883-3725,서울특별시 관악구 관악로 158 ,서울특별시 관악구 관악로 158 ,서울특별시 관악구 관악로 158 ,서울특별시관악구관악로158
신림DT  ,서울특별시 관악구 남부순환로 1419 (신림동)02-851-3283,서울특별시 관악구 남부순환로 1419 ,서울특별시 관악구 남부순환로 1419 ,서울특별시 관악구 남부순환로 1419 ,서울특별시관악구남부순환로1419
서울대역  ,서울특별시 관악구 남부순환로 1817 (봉천동)02-876-3252,서울특별시 관악구 남부순환로 1817 ,서울특별시 관악구 남부순환로 1817 ,서울특별시 관악구 남부순환로 1817 ,서울특별시관악구남부순환로1817
낙성대DT  ,서울특별시 관악구 남부순환로 1948 (봉천동)02-872-3249,서울특별시 관악구 남부순환로 1948 ,서울특별시 관악구 남부순환로 1948 ,서울특별시 관악구 남부순환로 1948 ,서울특별시관악구남부순환로1948
사당  ,서울특별시 관악구 남부순환로 2082-2502-758-8721,서울특별시 관악구 남부순환로 2082-2502-758-8721,서울특별시 관악구 남부순환로 2082-25,서울특별시 관악구 남부순환로 2082-25,서울특별시관악구남부순환로2082-25
보라매대교  ,"서울특별시 관악구 보라매로3길 23, 대교빌딩 1층 (봉천동)02-758-8629","서울특별시 관악구 보라매로3길 23, 대교빌딩 1층 ","서울특별시 관악구 보라매로3길 23, 대교빌딩 1층 ","서울특별시 관악구 보라매로3길 23, 대교빌딩 1층 ","서울특별시관악구보라매로3길23,대교빌딩1층"
신림사거리  ,서울특별시 관악구 남부순환로 1619 (신림동)02-758-8645,서울특별시 관악구 남부순환로 1619 ,서울특별시 관악구 남부순환로 1619 ,서울특별시 관악구 남부순환로 1619 ,서울특별시관악구남부순환로1619
신림  ,서울특별시 관악구 신림로 355-1 (신림동)02-758-8290,서울특별시 관악구 신림로 355-1 ,서울특별시 관악구 신림로 355-1 ,서울특별시 관악구 신림로 355-1 ,서울특별시관악구신림로355-1
신림역포도몰  ,"서울특별시 관악구 신림로 330, PODO MALL 1층 101 일부 (신림동)02-758-8286","서울특별시 관악구 신림로 330, PODO MALL 1층 101 일부 ","서울특별시 관악구 신림로 330, PODO MALL 1층 101 일부 ","서울특별시 관악구 신림로 330, PODO MALL 1층 101 일부 ","서울특별시관악구신림로330,PODOMALL1층101일부"
서울대입구역  ,서울특별시 관악구 남부순환로 1812 (봉천동)02-758-8460,서울특별시 관악구 남부순환로 1812 ,서울특별시 관악구 남부순환로 1812 ,서울특별시 관악구 남부순환로 1812 ,서울특별시관악구남부순환로1812
건국대  ,서울특별시 광진구 능동로 117 (화양동)02-3409-3722,서울특별시 광진구 능동로 117 ,서울특별시 광진구 능동로 117 ,서울특별시 광진구 능동로 117 ,서울특별시광진구능동로117
어린이대공원역  ,서울시 광진구 능동로243 02-464-3656,서울시 광진구 능동로243 02-464-3656,서울시 광진구 능동로243 ,서울시 광진구 능동로243 ,서울특별시광진구능동로243
아차산역  ,서울시 광진구 천호대로 676 02-455-3637,서울시 광진구 천호대로 676 02-455-3637,서울시 광진구 천호대로 676 ,서울시 광진구 천호대로 676 ,서울특별시광진구천호대로676
올림픽대교북단  ,서울특별시 광진구 광나루로 608 (구의동)02-453-3514,서울특별시 광진구 광나루로 608 ,서울특별시 광진구 광나루로 608 ,서울특별시 광진구 광나루로 608 ,서울특별시광진구광나루로608
구의DT  ,서울특별시 광진구 광나루로 519 (구의동)02-758-8901,서울특별시 광진구 광나루로 519 ,서울특별시 광진구 광나루로 519 ,서울특별시 광진구 광나루로 519 ,서울특별시광진구광나루로519
자양사거리  ,서울특별시 광진구 아차산로 35502-758-8865,서울특별시 광진구 아차산로 35502-758-8865,서울특별시 광진구 아차산로 355,서울특별시 광진구 아차산로 355,서울특별시광진구아차산로355
군자역  ,서울특별시 광진구 천호대로 548 (군자동) 중앙빌딩02-758-8748,서울특별시 광진구 천호대로 548 ,서울특별시 광진구 천호대로 548 ,서울특별시 광진구 천호대로 548 ,서울특별시광진구천호대로548
광나루  ,"서울특별시 광진구 아차산로 607, 1,2층 (광장동)02-758-8648","서울특별시 광진구 아차산로 607, 1,2층 ","서울특별시 광진구 아차산로 607, 1,2층 ","서울특별시 광진구 아차산로 607, 1,2층 ","서울특별시광진구아차산로607,1,2층"
건대스타시티  ,서울특별시 광진구 아차산로 262 (자양동)02-758-8197,서울특별시 광진구 아차산로 262 ,서울특별시 광진구 아차산로 262 ,서울특별시 광진구 아차산로 262 ,서울특별시광진구아차산로262
자양  ,서울특별시 광진구 능동로 50 (자양동)02-758-8159,서울특별시 광진구 능동로 50 ,서울특별시 광진구 능동로 50 ,서울특별시 광진구 능동로 50 ,서울특별시광진구능동로50
강변역  ,서울특별시 광진구 구의강변로 64 (구의동) 구의아크로리버02-758-8759,서울특별시 광진구 구의강변로 64 ,서울특별시 광진구 구의강변로 64 ,서울특별시 광진구 구의강변로 64 ,서울특별시광진구구의강변로64
건대입구  ,서울특별시 광진구 능동로 107 (화양동)02-758-8305,서울특별시 광진구 능동로 107 ,서울특별시 광진구 능동로 107 ,서울특별시 광진구 능동로 107 ,서울특별시광진구능동로107
구의역  ,서울특별시 광진구 아차산로 373 (구의동)02-758-8476,서울특별시 광진구 아차산로 373 ,서울특별시 광진구 아차산로 373 ,서울특별시 광진구 아차산로 373 ,서울특별시광진구아차산로373
광장  ,서울특별시 광진구 아차산로 537-17 (광장동)02-758-8508,서울특별시 광진구 아차산로 537-17 ,서울특별시 광진구 아차산로 537-17 ,서울특별시 광진구 아차산로 537-17 ,서울특별시광진구아차산로537-17
건국클래식  ,서울특별시 광진구 능동로 90 (자양동) 더 클래식50002-758-8519,서울특별시 광진구 능동로 90 ,서울특별시 광진구 능동로 90 ,서울특별시 광진구 능동로 90 ,서울특별시광진구능동로90
가산에스케이  ,서울특별시 금천구 가산디지털1로 171 (가산동)02-6244-8046,서울특별시 금천구 가산디지털1로 171 ,서울특별시 금천구 가산디지털1로 171 ,서울특별시 금천구 가산디지털1로 171 ,서울특별시금천구가산디지털1로171
독산사거리  ,서울특별시 금천구 시흥대로 426 (독산동)02-838-3444,서울특별시 금천구 시흥대로 426 ,서울특별시 금천구 시흥대로 426 ,서울특별시 금천구 시흥대로 426 ,서울특별시금천구시흥대로426
금천시흥  ,서울특별시 금천구 시흥대로 164 (시흥동)02-805-3360,서울특별시 금천구 시흥대로 164 ,서울특별시 금천구 시흥대로 164 ,서울특별시 금천구 시흥대로 164 ,서울특별시금천구시흥대로164
가산디지털단지역  ,서울특별시 금천구 벚꽃로 298 (가산동)02-2083-8302,서울특별시 금천구 벚꽃로 298 ,서울특별시 금천구 벚꽃로 298 ,서울특별시 금천구 벚꽃로 298 ,서울특별시금천구벚꽃로298
금천독산  ,서울특별시 금천구 두산로 70 (독산동)02-758-8765,서울특별시 금천구 두산로 70 ,서울특별시 금천구 두산로 70 ,서울특별시 금천구 두산로 70 ,서울특별시금천구두산로70
가산디지털  ,서울특별시 금천구 가산디지털1로 168 (가산동)02-758-8147,서울특별시 금천구 가산디지털1로 168 ,서울특별시 금천구 가산디지털1로 168 ,서울특별시 금천구 가산디지털1로 168 ,서울특별시금천구가산디지털1로168
W-Mall  ,서울특별시 금천구 디지털로 188 (가산동)02-758-8196,서울특별시 금천구 디지털로 188 ,서울특별시 금천구 디지털로 188 ,서울특별시 금천구 디지털로 188 ,서울특별시금천구디지털로188
마리오아울렛  ,서울특별시 금천구 벚꽃로 266 마리오아울렛3관02-758-8542,서울특별시 금천구 벚꽃로 266 마리오아울렛3관02-758-8542,서울특별시 금천구 벚꽃로 266 마리오아울렛3관,서울특별시 금천구 벚꽃로 266 마리오아울렛3관,서울특별시금천구벚꽃로266마리오아울렛3관
가산브이타워  ,서울특별시 금천구 가산디지털1로 128 (가산동)02-758-8371,서울특별시 금천구 가산디지털1로 128 ,서울특별시 금천구 가산디지털1로 128 ,서울특별시 금천구 가산디지털1로 128 ,서울특별시금천구가산디지털1로128
가산그레이트  ,"서울특별시 금천구 디지털로9길 32, 갑을그레이트밸리 1층 (가산동)02-758-8346","서울특별시 금천구 디지털로9길 32, 갑을그레이트밸리 1층 ","서울특별시 금천구 디지털로9길 32, 갑을그레이트밸리 1층 ","서울특별시 금천구 디지털로9길 32, 갑을그레이트밸리 1층 ","서울특별시금천구디지털로9길32,갑을그레이트밸리1층"
월계트레이더스  ,서울시 노원구 마들로3길 15 02-971-3748,서울시 노원구 마들로3길 15 02-971-3748,서울시 노원구 마들로3길 15 ,서울시 노원구 마들로3길 15 ,서울특별시노원구마들로3길15
상계초교사거리  ,서울 노원구 노원로 449 02-931-3660,서울 노원구 노원로 449 02-931-3660,서울 노원구 노원로 449 ,서울 노원구 노원로 449 ,서울특별시노원구노원로449
공릉DT  ,서울특별시 노원구 동일로 1015 (공릉동)02-971-3457,서울특별시 노원구 동일로 1015 ,서울특별시 노원구 동일로 1015 ,서울특별시 노원구 동일로 1015 ,서울특별시노원구동일로1015
노원마들역  ,"서울특별시 노원구 노원로 569 (상계동, 임광아파트)02-934-3438",서울특별시 노원구 노원로 569 ,서울특별시 노원구 노원로 569 ,서울특별시 노원구 노원로 569 ,서울특별시노원구노원로569
공릉역  ,서울특별시 노원구 동일로 1081 (공릉동)02-972-3380,서울특별시 노원구 동일로 1081 ,서울특별시 노원구 동일로 1081 ,서울특별시 노원구 동일로 1081 ,서울특별시노원구동일로1081
서울여대  ,서울특별시 노원구 화랑로 621 (공릉동)02-758-8647,서울특별시 노원구 화랑로 621 ,서울특별시 노원구 화랑로 621 ,서울특별시 노원구 화랑로 621 ,서울특별시노원구화랑로621
은행사거리  ,"서울특별시 노원구 중계로 217, 중흥빌딩 103,203호 (중계동)02-758-8238","서울특별시 노원구 중계로 217, 중흥빌딩 103,203호 ","서울특별시 노원구 중계로 217, 중흥빌딩 103,203호 ","서울특별시 노원구 중계로 217, 중흥빌딩 103,203호 ","서울특별시노원구중계로217,중흥빌딩103,203호"
노원KT  ,"서울특별시 노원구 노해로 502, (주)KT 노원사옥 (상계동)02-758-8523","서울특별시 노원구 노해로 502, ","서울특별시 노원구 노해로 502, ","서울특별시 노원구 노해로 502, ","서울특별시노원구노해로502,"
광운대  ,서울특별시 노원구 석계로 104 (월계동)02-758-8485,서울특별시 노원구 석계로 104 ,서울특별시 노원구 석계로 104 ,서울특별시 노원구 석계로 104 ,서울특별시노원구석계로104
중계역  ,"서울특별시 노원구 동일로 1339, 대한빌딩 (상계동)02-758-8567","서울특별시 노원구 동일로 1339, 대한빌딩 ","서울특별시 노원구 동일로 1339, 대한빌딩 ","서울특별시 노원구 동일로 1339, 대한빌딩 ","서울특별시노원구동일로1339,대한빌딩"
노원역  ,"서울특별시 노원구 동일로 1413, 1층 (상계동)02-758-8584","서울특별시 노원구 동일로 1413, 1층 ","서울특별시 노원구 동일로 1413, 1층 ","서울특별시 노원구 동일로 1413, 1층 ","서울특별시노원구동일로1413,1층"
월계이마트  ,서울특별시 노원구 마들로3길 15 (월계동)02-758-8573,서울특별시 노원구 마들로3길 15 ,서울특별시 노원구 마들로3길 15 ,서울특별시 노원구 마들로3길 15 ,서울특별시노원구마들로3길15
창동이마트  ,서울특별시 도봉구 노해로65길 4 (창동)02-903-3791,서울특별시 도봉구 노해로65길 4 ,서울특별시 도봉구 노해로65길 4 ,서울특별시 도봉구 노해로65길 4 ,서울특별시도봉구노해로65길4
쌍문역  ,서울특별시 도봉구 도봉로 480 (창동)02-758-8691,서울특별시 도봉구 도봉로 480 ,서울특별시 도봉구 도봉로 480 ,서울특별시 도봉구 도봉로 480 ,서울특별시도봉구도봉로480
노량진동  ,"서울특별시 동작구 노량진로 190 (노량진동, 고려교육타워-어바니엘한강) 101호~105호02-3280-3816",서울특별시 동작구 노량진로 190 ,서울특별시 동작구 노량진로 190 ,서울특별시 동작구 노량진로 190 ,서울특별시동작구노량진로190
남성역  ,서울특별시 동작구 사당로 219 (사당동)02-533-3783,서울특별시 동작구 사당로 219 ,서울특별시 동작구 사당로 219 ,서울특별시 동작구 사당로 219 ,서울특별시동작구사당로219
보라매공원R  ,"서울특별시 동작구 보라매로5길 35 (신대방동, 파크스퀘어,보라매현대APT)02-832-3693",서울특별시 동작구 보라매로5길 35 ,서울특별시 동작구 보라매로5길 35 ,서울특별시 동작구 보라매로5길 35 ,서울특별시동작구보라매로5길35
이수자이  ,서울특별시 동작구 사당로 300 (사당동 이수자이)02-588-3657,서울특별시 동작구 사당로 300 ,서울특별시 동작구 사당로 300 ,서울특별시 동작구 사당로 300 ,서울특별시동작구사당로300
노량진역  ,서울특별시 동작구 노량진로 134 (노량진동)02-816-3581,서울특별시 동작구 노량진로 134 ,서울특별시 동작구 노량진로 134 ,서울특별시 동작구 노량진로 134 ,서울특별시동작구노량진로134
신대방삼거리역  ,서울특별시 동작구 상도로 102 (상도동)02-813-3501,서울특별시 동작구 상도로 102 ,서울특별시 동작구 상도로 102 ,서울특별시 동작구 상도로 102 ,서울특별시동작구상도로102
중앙대  ,서울특별시 동작구 흑석로 75-1 (흑석동)02-812-3250,서울특별시 동작구 흑석로 75-1 ,서울특별시 동작구 흑석로 75-1 ,서울특별시 동작구 흑석로 75-1 ,서울특별시동작구흑석로75-1
숭실대입구역  ,서울특별시 동작구 상도로 354 (상도동)02-815-3205,서울특별시 동작구 상도로 354 ,서울특별시 동작구 상도로 354 ,서울특별시 동작구 상도로 354 ,서울특별시동작구상도로354
숭실대  ,서울특별시 동작구 사당로 4 (상도동)02-758-8153,서울특별시 동작구 사당로 4 ,서울특별시 동작구 사당로 4 ,서울특별시 동작구 사당로 4 ,서울특별시동작구사당로4
사당역  ,"서울특별시 동작구 동작대로 21, 양지빌딩 1-3층 (사당동)02-758-8311","서울특별시 동작구 동작대로 21, 양지빌딩 1-3층 ","서울특별시 동작구 동작대로 21, 양지빌딩 1-3층 ","서울특별시 동작구 동작대로 21, 양지빌딩 1-3층 ","서울특별시동작구동작대로21,양지빌딩1-3층"
서강대프라자  ,서울특별시 마포구 백범로 35 (신수동)02-702-3804,서울특별시 마포구 백범로 35 ,서울특별시 마포구 백범로 35 ,서울특별시 마포구 백범로 35 ,서울특별시마포구백범로35
상암YTN  ,서울특별시 마포구 상암산로 76 (상암동)02-304-3752,서울특별시 마포구 상암산로 76 ,서울특별시 마포구 상암산로 76 ,서울특별시 마포구 상암산로 76 ,서울특별시마포구상암산로76
마포용강동  ,서울특별시 마포구 토정로 295 (용강동)02-3275-3655,서울특별시 마포구 토정로 295 ,서울특별시 마포구 토정로 295 ,서울특별시 마포구 토정로 295 ,서울특별시마포구토정로295
홍대입구역사거리R  ,서울특별시 마포구 양화로 125 (서교동)02-325-3531,서울특별시 마포구 양화로 125 ,서울특별시 마포구 양화로 125 ,서울특별시 마포구 양화로 125 ,서울특별시마포구양화로125
마포경찰서후문  ,서울특별시 마포구 마포대로 173-14 (아현동)02-392-3555,서울특별시 마포구 마포대로 173-14 ,서울특별시 마포구 마포대로 173-14 ,서울특별시 마포구 마포대로 173-14 ,서울특별시마포구마포대로173-14
공덕  ,서울특별시 마포구 마포대로 130 (공덕동)02-716-3426,서울특별시 마포구 마포대로 130 ,서울특별시 마포구 마포대로 130 ,서울특별시 마포구 마포대로 130 ,서울특별시마포구마포대로130
